"","Tree.ID","Treatment","Tree.Species","Date","VPD_adj_dailyavg_kPa","VPD_adj_dailymax_kPa","VPD_adj_dailymin_kPa","VWC_mean","min_rel_TWD","FirstDayAfterLastGRO","rounded_rel_TWD","Percentage_w_cros","Percentage_color","Threshold","ThresholdDate","Threshold_Priority","Tree.ID_num","Tree.ID_num_cat"
"1028","D31_D","Droughted","Pseudotsuga menziesii",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,14,5
"1029","D31_D","Droughted","Pseudotsuga menziesii",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,14,5
"1030","D31_D","Droughted","Pseudotsuga menziesii",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,14,5
"1031","D31_D","Droughted","Pseudotsuga menziesii",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,14,5
"1032","D31_D","Droughted","Pseudotsuga menziesii",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,14,5
"1033","D31_D","Droughted","Pseudotsuga menziesii",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,14,5
"1034","D31_D","Droughted","Pseudotsuga menziesii",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,14,5
"1035","D31_D","Droughted","Pseudotsuga menziesii",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,45.2,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,14,5
"1036","D31_D","Droughted","Pseudotsuga menziesii",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,43.7,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,14,5
"1037","D31_D","Droughted","Pseudotsuga menziesii",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,42.2,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,14,5
"1038","D31_D","Droughted","Pseudotsuga menziesii",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,40.7,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,14,5
"1039","D31_D","Droughted","Pseudotsuga menziesii",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,39.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,14,5
"1040","D31_D","Droughted","Pseudotsuga menziesii",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,37.7,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,14,5
"1041","D31_D","Droughted","Pseudotsuga menziesii",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,36.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,14,5
"1042","D31_D","Droughted","Pseudotsuga menziesii",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,34.5666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,14,5
"1043","D31_D","Droughted","Pseudotsuga menziesii",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,32.9333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,14,5
"1044","D31_D","Droughted","Pseudotsuga menziesii",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,31.3,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,14,5
"1045","D31_D","Droughted","Pseudotsuga menziesii",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,30.0055555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,14,5
"1046","D31_D","Droughted","Pseudotsuga menziesii",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,28.7111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,14,5
"1047","D31_D","Droughted","Pseudotsuga menziesii",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,27.4166666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,14,5
"1048","D31_D","Droughted","Pseudotsuga menziesii",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,26.1222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,14,5
"1049","D31_D","Droughted","Pseudotsuga menziesii",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,24.8277777777778,0,NA,0,0,"lightblue","Date_nothres",2023-07-12,0,14,5
"1050","D31_D","Droughted","Pseudotsuga menziesii",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,23.5333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,14,5
"1051","D31_D","Droughted","Pseudotsuga menziesii",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,22.64,0,NA,0,0,"lightblue","Date_nothres",2023-07-14,0,14,5
"1052","D31_D","Droughted","Pseudotsuga menziesii",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,21.7466666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-15,0,14,5
"1053","D31_D","Droughted","Pseudotsuga menziesii",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,20.8533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-16,0,14,5
"1054","D31_D","Droughted","Pseudotsuga menziesii",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,19.96,0,NA,0,0,"lightblue","Date_nothres",2023-07-17,0,14,5
"1055","D31_D","Droughted","Pseudotsuga menziesii",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,19.0666666666667,0.278168922164802,NA,0.2790298,33,"#E3956A","MinTWDnot0_Date",2023-07-18,1,14,5
"1056","D31_D","Droughted","Pseudotsuga menziesii",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,18.4666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-19,0,14,5
"1057","D31_D","Droughted","Pseudotsuga menziesii",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,17.8666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-20,0,14,5
"1058","D31_D","Droughted","Pseudotsuga menziesii",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,17.26,0,NA,0,0,"lightblue","Date_nothres",2023-07-21,0,14,5
"1059","D31_D","Droughted","Pseudotsuga menziesii",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,16.6533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-22,0,14,5
"1060","D31_D","Droughted","Pseudotsuga menziesii",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,16.0466666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-23,0,14,5
"1061","D31_D","Droughted","Pseudotsuga menziesii",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,15.44,0,NA,0,0,"lightblue","Date_nothres",2023-07-24,0,14,5
"1062","D31_D","Droughted","Pseudotsuga menziesii",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,14.8333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-25,0,14,5
"1063","D31_D","Droughted","Pseudotsuga menziesii",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,14.44,0.277236817996842,NA,0.2790298,33,"#E3956A","MinTWDnot0_Date",2023-07-26,1,14,5
"1064","D31_D","Droughted","Pseudotsuga menziesii",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,14.0466666666667,0.364016869145818,NA,0.36358429,43,"#DF8B7A","MinTWDnot0_Date",2023-07-27,1,14,5
"1065","D31_D","Droughted","Pseudotsuga menziesii",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,13.6533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-28,0,14,5
"1066","D31_D","Droughted","Pseudotsuga menziesii",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,13.26,0,NA,0,0,"lightblue","Date_nothres",2023-07-29,0,14,5
"1067","D31_D","Droughted","Pseudotsuga menziesii",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,12.8666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-30,0,14,5
"1068","D31_D","Droughted","Pseudotsuga menziesii",2023-07-31,1.01464529865607,2.35422274897012,0.249447990800433,12.725,0.445269964761705,NA,0.44813877,53,"#D98189","MinTWDnot0_Date",2023-07-31,1,14,5
"1069","D31_D","Droughted","Pseudotsuga menziesii",2023-08-01,0.494332264858926,1.1612579776927,0.224802485623913,12.5833333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-01,0,14,5
"1070","D31_D","Droughted","Pseudotsuga menziesii",2023-08-02,0.725318587816011,2.53756555923684,0.183327050118275,12.4416666666667,0.257632649083266,NA,0.25366346,30,"#E59865","MinTWDnot0_Date",2023-08-02,1,14,5
"1071","D31_D","Droughted","Pseudotsuga menziesii",2023-08-03,1.23428259806575,2.92007409260269,0.144310137471071,12.3,0,NA,0,0,"lightblue","Date_nothres",2023-08-03,0,14,5
"1072","D31_D","Droughted","Pseudotsuga menziesii",2023-08-04,0.804588309477912,2.29998524142532,0.249119543525426,12.08,0.404941215799217,2023-08-04,0.40586153,48,"#DC8681","MinTWDnot0_Date",2023-08-04,1,14,5
"1073","D31_D","Droughted","Pseudotsuga menziesii",2023-08-05,0.38716496584729,1.08133607581491,0.132991215271602,11.86,0.452235603689652,2023-08-04,0.44813877,53,"#D98189","MinTWDnot0_Date",2023-08-05,1,14,5
"1074","D31_D","Droughted","Pseudotsuga menziesii",2023-08-06,0.351610914834798,0.907333336559595,0.10093112278154,11.64,0.399385346746744,2023-08-04,0.39740608,47,"#DD8780","MinTWDnot0_Date",2023-08-06,1,14,5
"1075","D31_D","Droughted","Pseudotsuga menziesii",2023-08-07,0.547592494920302,1.25433331824193,0.197758051307543,11.42,0.527747263535666,2023-08-04,0.52423781,62,"#D47996","MinTWDnot0_Date",2023-08-07,1,14,5
"1076","D31_D","Droughted","Pseudotsuga menziesii",2023-08-08,0.873520932158552,1.91684758133361,0.178455888820736,11.2,0.577502252881857,2023-08-04,0.5749705,68,"#D0739F","MinTWDnot0_Date",2023-08-08,1,14,5
"1077","D31_D","Droughted","Pseudotsuga menziesii",2023-08-09,0.523339238632535,1.83311569798958,0.262924509292359,10.85,0.529233520030664,2023-08-04,0.53269326,63,"#D37898","MinTWDnot0_Date",2023-08-09,1,14,5
"1078","D31_D","Droughted","Pseudotsuga menziesii",2023-08-10,1.80678921352928,4.18800775899057,0.201605505297559,10.5,0.438312405410477,2023-08-04,0.43968332,52,"#DA8288","MinTWDnot0_Date",2023-08-10,1,14,5
"1079","D31_D","Droughted","Pseudotsuga menziesii",2023-08-11,1.44380127819597,4.11413234298386,0.304996301021,10.15,0.539814398512396,2023-08-04,0.54114871,64,"#D37799","MinTWDnot0_Date",2023-08-11,1,14,5
"1080","D31_D","Droughted","Pseudotsuga menziesii",2023-08-12,1.77875356843049,5.23999116688173,0.26248513159336,10,0.53023905535832,2023-08-04,0.53269326,63,"#D37898","MinTWDnot0_Date",2023-08-12,1,14,5
"1081","D31_D","Droughted","Pseudotsuga menziesii",2023-08-13,1.06585737220648,2.72173360642573,0.228646931880305,9.85,0.573659924319421,2023-08-04,0.5749705,68,"#D0739F","MinTWDnot0_Date",2023-08-13,1,14,5
"1082","D31_D","Droughted","Pseudotsuga menziesii",2023-08-14,1.3808746642045,3.31967829092953,0.1156302866458,9.7,0.600652855229192,2023-08-04,0.60033685,71,"#CE70A4","MinTWDnot0_Date",2023-08-14,1,14,5
"1083","D31_D","Droughted","Pseudotsuga menziesii",2023-08-15,0.85274624385327,3.08515823990165,0.156356125061723,9.55,0.640779489085647,2023-08-04,0.64261409,76,"#CA6BAB","MinTWDnot0_Date",2023-08-15,1,14,5
"1084","D31_D","Droughted","Pseudotsuga menziesii",2023-08-16,1.800494231352,4.60995842995006,0.104515205066797,9.4,0.640945047784155,2023-08-04,0.64261409,76,"#CA6BAB","MinTWDnot0_Date",2023-08-16,1,14,5
"1085","D31_D","Droughted","Pseudotsuga menziesii",2023-08-17,1.66288391233198,4.84922557940293,0.408251483326213,9.25,0.697689233306929,2023-08-04,0.70180223,83,"#C463B5","MinTWDnot0_Date",2023-08-17,1,14,5
"1086","D31_D","Droughted","Pseudotsuga menziesii",2023-08-18,1.490154458408,3.65042543943344,0.223695966136818,9.1,0.702196800899709,2023-08-04,0.70180223,83,"#C463B5","MinTWDnot0_Date",2023-08-18,1,14,5
"1087","D31_D","Droughted","Pseudotsuga menziesii",2023-08-19,2.05280020013518,4.79126070773378,0.303668401381075,9,0.728862507967125,2023-08-04,0.72716857,86,"#C260B9","MinTWDnot0_Date",2023-08-19,1,14,5
"1088","D31_D","Droughted","Pseudotsuga menziesii",2023-08-20,2.38698590418952,5.23750122047584,0.259994485104121,8.9,0.742628219210296,2023-08-04,0.74407947,88,"#C05EBC","MinTWDnot0_Date",2023-08-20,1,14,5
"1089","D31_D","Droughted","Pseudotsuga menziesii",2023-08-21,1.90697532747404,5.02885125077239,0.289776766107695,8.8,0.772466105025183,2023-08-04,0.76944582,91,"#BD5BC0","MinTWDnot0_Date",2023-08-21,1,14,5
"1090","D31_D","Droughted","Pseudotsuga menziesii",2023-08-22,1.69519676690592,3.73518929420188,0.274085411752419,8.7,0.788112702680545,2023-08-04,0.78635671,93,"#BB59C3","MinTWDnot0_Date",2023-08-22,1,14,5
"1091","D31_D","Droughted","Pseudotsuga menziesii",2023-08-23,1.30219239650066,2.70962019344388,0.428311387241157,8.58333333333333,0.798725897621792,2023-08-04,0.79481216,94,"#BA58C4","MinTWDnot0_Date",2023-08-23,1,14,5
"1092","D31_D","Droughted","Pseudotsuga menziesii",2023-08-24,1.41799737406872,2.98064213169862,0.214705023873067,8.46666666666667,0.834990840373394,2023-08-04,0.8370894,99,"#B553CC","MinTWDnot0_Date",2023-08-24,1,14,5
"1093","D31_D","Droughted","Pseudotsuga menziesii",2023-08-25,0.766454628634791,2.10004288685714,0.222790376458343,8.35,0.840545880384568,2023-08-04,0.8370894,99,"#B553CC","MinTWDnot0_Date",2023-08-25,1,14,5
"1094","D31_D","Droughted","Pseudotsuga menziesii",2023-08-26,0.479095678290464,1.83065523877212,0.0182856591256808,8.23333333333333,0.859703418395918,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-26,2,14,5
"1095","D31_D","Droughted","Pseudotsuga menziesii",2023-08-27,0.148844757492601,0.318388462845276,0.077806809398179,8.11666666666667,0.864188306142783,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-27,2,14,5
"1096","D31_D","Droughted","Pseudotsuga menziesii",2023-08-28,0.17091607796292,0.627661416443297,0.0619887165319637,8,0.864161565683275,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-28,2,14,5
"1097","D31_D","Droughted","Pseudotsuga menziesii",2023-08-29,0.166765089043678,0.430835167157076,0.0610577712923772,7.88333333333333,0.873623760592689,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-29,2,14,5
"1098","D31_D","Droughted","Pseudotsuga menziesii",2023-08-30,0.400919291708953,1.32098881357983,0.0466559690441675,7.76666666666667,0.879251324884993,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-30,2,14,5
"1099","D31_D","Droughted","Pseudotsuga menziesii",2023-08-31,0.474337123520586,1.19989420630983,0.124022077971955,7.65,0.881490945664205,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-31,2,14,5
"1100","D31_D","Droughted","Pseudotsuga menziesii",2023-09-01,0.713384737585956,1.8627101565267,0.118802037093023,7.53333333333333,0.871513923705906,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-01,2,14,5
"1101","D31_D","Droughted","Pseudotsuga menziesii",2023-09-02,1.08859240494272,2.9152390787216,0.129753075442661,7.50833333333333,0.861110370041462,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-02,2,14,5
"1102","D31_D","Droughted","Pseudotsuga menziesii",2023-09-03,0.936775422928651,2.52155251152366,0.196689914640591,7.48333333333333,0.854175760877148,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-03,2,14,5
"1103","D31_D","Droughted","Pseudotsuga menziesii",2023-09-04,1.28359354370883,3.06181467614876,0.23950658032344,7.45833333333333,0.863948143754086,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-04,2,14,5
"1104","D31_D","Droughted","Pseudotsuga menziesii",2023-09-05,1.40334857478837,3.24125149987385,0.407881033767055,7.43333333333333,0.867078408108572,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-05,2,14,5
"1105","D31_D","Droughted","Pseudotsuga menziesii",2023-09-06,1.20222711509196,2.67328402952992,0.293655929158602,NA,0.880657170105466,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-06,2,14,5
"1106","D31_D","Droughted","Pseudotsuga menziesii",2023-09-07,1.39084167932238,2.77590686674444,0.454895364366765,NA,0.891167417433925,2023-08-04,0.84554485,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-07,2,14,5
"1107","B27_D","Droughted","Fagus sylvatica",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,15,5
"1108","B27_D","Droughted","Fagus sylvatica",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,15,5
"1109","B27_D","Droughted","Fagus sylvatica",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,15,5
"1110","B27_D","Droughted","Fagus sylvatica",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,15,5
"1111","B27_D","Droughted","Fagus sylvatica",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,15,5
"1112","B27_D","Droughted","Fagus sylvatica",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,15,5
"1113","B27_D","Droughted","Fagus sylvatica",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,15,5
"1114","B27_D","Droughted","Fagus sylvatica",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,40.2,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,15,5
"1115","B27_D","Droughted","Fagus sylvatica",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,39.1388888888889,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,15,5
"1116","B27_D","Droughted","Fagus sylvatica",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,38.0777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,15,5
"1117","B27_D","Droughted","Fagus sylvatica",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,37.0166666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,15,5
"1118","B27_D","Droughted","Fagus sylvatica",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,35.9555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,15,5
"1119","B27_D","Droughted","Fagus sylvatica",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,34.8944444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,15,5
"1120","B27_D","Droughted","Fagus sylvatica",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,33.8333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,15,5
"1121","B27_D","Droughted","Fagus sylvatica",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,32.9555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,15,5
"1122","B27_D","Droughted","Fagus sylvatica",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,32.0777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,15,5
"1123","B27_D","Droughted","Fagus sylvatica",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,31.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,15,5
"1124","B27_D","Droughted","Fagus sylvatica",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,30.3222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,15,5
"1125","B27_D","Droughted","Fagus sylvatica",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,29.4444444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,15,5
"1126","B27_D","Droughted","Fagus sylvatica",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,28.5666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,15,5
"1127","B27_D","Droughted","Fagus sylvatica",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,27.6888888888889,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,15,5
"1128","B27_D","Droughted","Fagus sylvatica",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,26.8111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-12,0,15,5
"1129","B27_D","Droughted","Fagus sylvatica",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,25.9333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,15,5
"1130","B27_D","Droughted","Fagus sylvatica",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,25.2733333333333,0.222188196016752,NA,0.2230257,34,"#E3946B","MinTWDnot0_Date",2023-07-14,1,15,5
"1131","B27_D","Droughted","Fagus sylvatica",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,24.6133333333333,0.259841731293401,NA,0.26238317,40,"#E08E75","MinTWDnot0_Date",2023-07-15,1,15,5
"1132","B27_D","Droughted","Fagus sylvatica",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,23.9533333333333,0.19898084249975,NA,0.19678738,30,"#E59865","MinTWDnot0_Date",2023-07-16,1,15,5
"1133","B27_D","Droughted","Fagus sylvatica",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,23.2933333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-17,0,15,5
"1134","B27_D","Droughted","Fagus sylvatica",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,22.6333333333333,0.214382008166916,NA,0.21646612,33,"#E3956A","MinTWDnot0_Date",2023-07-18,1,15,5
"1135","B27_D","Droughted","Fagus sylvatica",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,22.0333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-19,0,15,5
"1136","B27_D","Droughted","Fagus sylvatica",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,21.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-20,0,15,5
"1137","B27_D","Droughted","Fagus sylvatica",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,20.9333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-21,0,15,5
"1138","B27_D","Droughted","Fagus sylvatica",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,20.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-22,0,15,5
"1139","B27_D","Droughted","Fagus sylvatica",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,19.9333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-23,0,15,5
"1140","B27_D","Droughted","Fagus sylvatica",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,19.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-24,0,15,5
"1141","B27_D","Droughted","Fagus sylvatica",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,18.9333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-25,0,15,5
"1142","B27_D","Droughted","Fagus sylvatica",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,18.06,0.237142364791823,NA,0.23614485,36,"#E2926F","MinTWDnot0_Date",2023-07-26,1,15,5
"1143","B27_D","Droughted","Fagus sylvatica",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,17.1866666666667,0.225871893270335,NA,0.2230257,34,"#E3946B","MinTWDnot0_Date",2023-07-27,1,15,5
"1144","B27_D","Droughted","Fagus sylvatica",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,16.3133333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-28,0,15,5
"1145","B27_D","Droughted","Fagus sylvatica",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,15.44,0,NA,0,0,"lightblue","Date_nothres",2023-07-29,0,15,5
"1146","B27_D","Droughted","Fagus sylvatica",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,14.5666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-30,0,15,5
"1147","B27_D","Droughted","Fagus sylvatica",2023-07-31,1.01464529865607,2.35422274897012,0.249447990800433,15,0.291890327277733,NA,0.28862149,44,"#DE8A7B","MinTWDnot0_Date",2023-07-31,1,15,5
"1148","B27_D","Droughted","Fagus sylvatica",2023-08-01,0.494332264858926,1.1612579776927,0.224802485623913,15.4333333333333,0.19338512040863,NA,0.1902278,29,"#E59963","MinTWDnot0_Date",2023-08-01,1,15,5
"1149","B27_D","Droughted","Fagus sylvatica",2023-08-02,0.725318587816011,2.53756555923684,0.183327050118275,15.8666666666667,0.189273603919806,NA,0.1902278,29,"#E59963","MinTWDnot0_Date",2023-08-02,1,15,5
"1150","B27_D","Droughted","Fagus sylvatica",2023-08-03,1.23428259806575,2.92007409260269,0.144310137471071,16.3,0,NA,0,0,"lightblue","Date_nothres",2023-08-03,0,15,5
"1151","B27_D","Droughted","Fagus sylvatica",2023-08-04,0.804588309477912,2.29998524142532,0.249119543525426,16,0,NA,0,0,"lightblue","Date_nothres",2023-08-04,0,15,5
"1152","B27_D","Droughted","Fagus sylvatica",2023-08-05,0.38716496584729,1.08133607581491,0.132991215271602,15.7,0,NA,0,0,"lightblue","Date_nothres",2023-08-05,0,15,5
"1153","B27_D","Droughted","Fagus sylvatica",2023-08-06,0.351610914834798,0.907333336559595,0.10093112278154,15.4,0,NA,0,0,"lightblue","Date_nothres",2023-08-06,0,15,5
"1154","B27_D","Droughted","Fagus sylvatica",2023-08-07,0.547592494920302,1.25433331824193,0.197758051307543,15.1,0.210271501032853,2023-08-07,0.20990654,32,"#E49668","MinTWDnot0_Date",2023-08-07,1,15,5
"1155","B27_D","Droughted","Fagus sylvatica",2023-08-08,0.873520932158552,1.91684758133361,0.178455888820736,14.8,0.462185109332153,2023-08-07,0.45917055,70,"#CF71A2","MinTWDnot0_Date",2023-08-08,1,15,5
"1156","B27_D","Droughted","Fagus sylvatica",2023-08-09,0.523339238632535,1.83311569798958,0.262924509292359,14.6111111111111,0.513940052122539,2023-08-07,0.51164719,78,"#C969AE","MinTWDnot0_Date",2023-08-09,1,15,5
"1157","B27_D","Droughted","Fagus sylvatica",2023-08-10,1.80678921352928,4.18800775899057,0.201605505297559,14.4222222222222,0.508782331674554,2023-08-07,0.51164719,78,"#C969AE","MinTWDnot0_Date",2023-08-10,1,15,5
